CustomerID,Recency,Frequency,Monetary,Cluster,Segment,TotalRevenue,TotalQuantity,UniqueProducts,Churn,ChurnRisk
17031.0,12,2,380.35,0,Regular,380.35,235,19,0,0.08
17033.0,86,3,1030.14,0,Regular,1030.14,750,24,0,0.17
17034.0,16,3,745.52,0,Regular,745.52,410,28,0,0.335
17035.0,246,2,433.53000000000003,1,At Risk,433.53000000000003,229,27,1,0.79
17037.0,88,1,1267.32,0,Regular,1267.32,656,75,0,0.175
17038.0,30,1,112.4,0,Regular,112.4,28,22,0,0.89
17040.0,138,1,449.73,0,Regular,449.73,181,15,1,0.68
17041.0,27,3,1081.57,0,Regular,1081.57,951,59,0,0.04
17042.0,3,5,1044.3799999999999,0,Regular,1044.3799999999999,994,74,0,0.045
17043.0,32,4,1735.18,0,Regular,1735.18,998,100,0,0.05
17044.0,25,1,948.48,0,Regular,948.48,504,6,0,0.09
17045.0,113,3,339.44,0,Regular,339.44,106,20,1,0.73
17046.0,157,1,642.02,1,At Risk,642.02,510,22,1,0.905
17047.0,85,3,1100.9,0,Regular,1100.9,533,59,0,0.065
17048.0,118,3,925.35,0,Regular,925.35,485,41,1,0.685
17049.0,3,9,5659.9800000000005,0,Regular,5659.9800000000005,2676,201,0,0.0
17050.0,96,6,3228.84,0,Regular,3228.84,1614,169,1,0.67
17051.0,194,1,247.14000000000001,1,At Risk,247.14000000000001,184,40,1,0.485
17052.0,28,1,413.75,0,Regular,413.75,261,72,0,0.18
17053.0,131,1,498.48,0,Regular,498.48,122,13,1,0.8
17054.0,28,5,1356.33,0,Regular,1356.33,804,64,0,0.03
17058.0,82,3,1179.89,0,Regular,1179.89,592,51,0,0.11
17059.0,30,5,3095.04,0,Regular,3095.04,1855,292,0,0.02
17060.0,266,1,234.24,1,At Risk,234.24,216,5,1,0.86
17061.0,74,11,5232.2300000000005,0,Regular,5232.2300000000005,1526,57,0,0.045
17062.0,314,4,538.37,1,At Risk,538.37,430,52,1,0.74
17063.0,21,7,1461.14,0,Regular,1461.14,770,66,0,0.02
17064.0,59,3,859.35,0,Regular,859.35,318,53,0,0.11
17068.0,12,21,4552.14,3,Loyal,4552.14,2164,116,0,0.0
17069.0,28,9,2709.7000000000003,0,Regular,2709.7000000000003,1506,111,0,0.03
17070.0,114,1,312.14,0,Regular,312.14,133,62,1,0.85
17071.0,28,9,2429.03,0,Regular,2429.03,1197,102,0,0.0
17073.0,18,4,1446.09,0,Regular,1446.09,759,142,0,0.055
17075.0,18,4,834.12,0,Regular,834.12,292,62,0,0.12
17076.0,36,3,841.0799999999999,0,Regular,841.0799999999999,295,17,0,0.23
17078.0,36,2,378.2,0,Regular,378.2,788,28,0,0.175
17079.0,78,1,118.80000000000001,0,Regular,118.80000000000001,24,2,0,0.21
17080.0,22,2,287.62,0,Regular,287.62,166,8,0,0.485
17081.0,25,2,290.16,0,Regular,290.16,78,55,0,0.205
17082.0,33,2,2003.85,0,Regular,2003.85,1049,75,0,0.11
17083.0,109,3,1405.78,0,Regular,1405.78,772,24,1,0.75
17084.0,35,2,2949.75,0,Regular,2949.75,1816,146,0,0.12
17085.0,123,5,1566.65,0,Regular,1566.65,786,115,1,0.71
17086.0,7,6,2050.08,0,Regular,2050.08,1859,76,0,0.005
17088.0,28,4,1991.01,0,Regular,1991.01,868,96,0,0.175
17090.0,4,7,2043.95,0,Regular,2043.95,921,45,0,0.025
17091.0,3,9,3827.76,0,Regular,3827.76,1746,119,0,0.005
17092.0,50,4,1777.78,0,Regular,1777.78,1131,99,0,0.015
17094.0,322,1,302.0,1,At Risk,302.0,152,14,1,0.83
17095.0,23,3,1324.16,0,Regular,1324.16,618,69,0,0.045
17096.0,15,4,1022.13,0,Regular,1022.13,339,46,0,0.19
17097.0,2,8,954.42,0,Regular,954.42,459,153,0,0.105
17100.0,18,2,971.74,0,Regular,971.74,800,65,0,0.165
17101.0,10,4,1621.73,0,Regular,1621.73,815,28,0,0.13
17102.0,262,1,25.5,1,At Risk,25.5,2,1,1,0.865
17105.0,159,2,665.78,1,At Risk,665.78,693,80,1,0.08
17107.0,33,6,10815.43,0,Regular,10815.43,4837,269,0,0.0
17109.0,29,6,885.04,0,Regular,885.04,589,107,0,0.07
17110.0,165,1,163.29999999999998,1,At Risk,163.29999999999998,50,12,1,0.9
17111.0,47,1,248.61,0,Regular,248.61,302,29,0,0.165
17114.0,6,8,808.62,0,Regular,808.62,219,85,0,0.09
17115.0,8,3,837.5,0,Regular,837.5,372,33,0,0.15
17117.0,288,1,116.19999999999999,1,At Risk,116.19999999999999,68,9,1,0.88
17118.0,318,1,157.02,1,At Risk,157.02,154,10,1,0.825
17119.0,3,2,606.91,0,Regular,606.91,334,35,0,0.465
17120.0,233,1,307.46,1,At Risk,307.46,120,18,1,0.755
17122.0,119,1,138.32,0,Regular,138.32,80,7,1,0.8
17123.0,162,1,345.29999999999995,1,At Risk,345.29999999999995,246,9,1,0.825
17124.0,185,1,298.89,1,At Risk,298.89,130,31,1,0.78
17125.0,50,1,259.35,0,Regular,259.35,291,34,0,0.155
17126.0,152,5,1004.75,1,At Risk,1004.75,792,187,1,0.655
17128.0,335,1,157.09,1,At Risk,157.09,76,14,1,0.92
17131.0,5,5,2463.17,0,Regular,2463.17,983,78,0,0.025
17133.0,16,7,4892.240000000001,0,Regular,4892.240000000001,2730,13,0,0.04
17134.0,107,2,425.0,0,Regular,425.0,102,21,1,0.745
17135.0,16,7,1139.73,0,Regular,1139.73,1224,34,0,0.075
17138.0,276,1,380.5,1,At Risk,380.5,126,24,1,0.67
17139.0,16,12,10668.47,3,Loyal,10668.47,5182,309,0,0.0
17140.0,247,1,465.32,1,At Risk,465.32,302,16,1,0.8
17142.0,239,1,579.0,1,At Risk,579.0,81,15,1,0.885
17144.0,1,2,984.57,0,Regular,984.57,483,42,0,0.06
17146.0,106,3,749.78,0,Regular,749.78,212,33,1,0.715
17147.0,23,4,1714.59,0,Regular,1714.59,882,68,0,0.045
17148.0,52,1,124.88,0,Regular,124.88,82,9,0,0.245
17152.0,195,3,1689.5,1,At Risk,1689.5,517,9,1,0.695
17153.0,24,1,213.78,0,Regular,213.78,104,14,0,0.235
17154.0,75,1,329.34,0,Regular,329.34,490,23,0,0.23
17155.0,18,2,251.70000000000002,0,Regular,251.70000000000002,242,19,0,0.115
17157.0,8,2,319.0,0,Regular,319.0,172,11,0,0.175
17158.0,32,3,1266.97,0,Regular,1266.97,778,53,0,0.465
17159.0,22,3,1538.88,0,Regular,1538.88,1111,96,0,0.045
17160.0,31,6,3518.03,0,Regular,3518.03,2856,111,0,0.005
17162.0,29,10,1715.46,0,Regular,1715.46,1001,81,0,0.005
17163.0,22,2,293.1,0,Regular,293.1,66,3,0,0.175
17164.0,33,7,2467.35,0,Regular,2467.35,1501,92,0,0.005
17165.0,284,1,158.68,1,At Risk,158.68,100,10,1,0.85
17166.0,39,2,206.34,0,Regular,206.34,78,11,0,0.185
17169.0,58,2,835.78,0,Regular,835.78,526,51,0,0.045
17171.0,289,1,224.91,1,At Risk,224.91,185,16,1,0.84
17172.0,79,1,317.76,0,Regular,317.76,480,15,0,0.2
17173.0,5,8,3766.6,0,Regular,3766.6,1122,36,0,0.07
17174.0,218,1,59.9,1,At Risk,59.9,41,4,1,0.97
17175.0,44,4,1443.69,0,Regular,1443.69,866,42,0,0.075
17176.0,202,1,306.13,1,At Risk,306.13,170,15,1,0.785
17179.0,178,3,711.79,1,At Risk,711.79,290,56,1,0.775
17180.0,56,4,796.03,0,Regular,796.03,683,91,0,0.095
17181.0,57,2,239.92000000000002,0,Regular,239.92000000000002,241,23,0,0.22
17183.0,8,6,3347.31,0,Regular,3347.31,1296,42,0,0.045
17186.0,47,2,144.0,0,Regular,144.0,200,1,0,0.205
17187.0,227,1,203.95,1,At Risk,203.95,144,10,1,0.955
17188.0,11,7,2474.23,0,Regular,2474.23,1328,71,0,0.005
17189.0,106,2,384.40000000000003,0,Regular,384.40000000000003,227,52,1,0.155
17190.0,59,2,444.74,0,Regular,444.74,161,19,0,0.155
17191.0,28,7,2095.13,0,Regular,2095.13,1167,163,0,0.015
17193.0,36,7,1699.3000000000002,0,Regular,1699.3000000000002,1254,17,0,0.005
17194.0,274,2,262.62,1,At Risk,262.62,119,26,1,0.81
17197.0,30,1,1013.01,0,Regular,1013.01,191,29,0,0.31
17198.0,24,3,692.22,0,Regular,692.22,357,89,0,0.035
17201.0,54,1,342.63,0,Regular,342.63,268,38,0,0.155
17203.0,36,6,3563.85,0,Regular,3563.85,2850,116,0,0.0
17204.0,175,4,1564.56,1,At Risk,1564.56,646,44,1,0.215
17205.0,54,1,384.08,0,Regular,384.08,884,13,0,0.145
17206.0,53,1,204.24,0,Regular,204.24,76,7,0,0.615
17211.0,27,8,2317.2200000000003,0,Regular,2317.2200000000003,1323,150,0,0.025
17212.0,253,1,226.85,1,At Risk,226.85,147,4,1,0.9
17213.0,40,7,2781.23,0,Regular,2781.23,1176,85,0,0.02
17214.0,60,6,1069.1200000000001,0,Regular,1069.1200000000001,276,79,0,0.15
17217.0,234,1,113.5,1,At Risk,113.5,24,9,1,0.915
17218.0,4,10,1960.72,0,Regular,1960.72,958,146,0,0.015
17219.0,32,1,114.23,0,Regular,114.23,89,24,0,0.16
17220.0,24,14,3198.25,0,Regular,3198.25,1905,303,0,0.0
17221.0,7,2,335.13,0,Regular,335.13,288,59,0,0.065
17222.0,65,1,354.15,0,Regular,354.15,128,27,0,0.715
17223.0,310,2,426.79,1,At Risk,426.79,112,43,1,0.815
17226.0,309,1,393.49,1,At Risk,393.49,406,21,1,0.35
17227.0,19,6,939.32,0,Regular,939.32,741,28,0,0.19
17228.0,16,8,1906.09,0,Regular,1906.09,1532,140,0,0.1
17229.0,96,2,318.76,0,Regular,318.76,185,39,1,0.725
17230.0,264,8,3638.41,1,At Risk,3638.41,1651,51,1,0.64
17231.0,12,10,3174.32,0,Regular,3174.32,1742,292,0,0.015
17232.0,3,2,421.52,0,Regular,421.52,203,30,0,0.185
17233.0,35,1,190.88,0,Regular,190.88,131,25,0,0.265
17234.0,183,1,149.89000000000001,1,At Risk,149.89000000000001,55,14,1,0.8
17235.0,25,2,550.06,0,Regular,550.06,224,24,0,0.22
17236.0,13,6,916.13,0,Regular,916.13,474,88,0,0.015
17237.0,11,2,314.69,0,Regular,314.69,105,18,0,0.29
17238.0,3,17,3744.65,3,Loyal,3744.65,1822,297,0,0.0
17239.0,313,1,382.5,1,At Risk,382.5,150,15,1,0.785
17242.0,108,2,1135.04,0,Regular,1135.04,611,30,1,0.2
17243.0,1,26,8676.85,3,Loyal,8676.85,3370,180,0,0.0
17244.0,53,1,954.9,0,Regular,954.9,616,31,0,0.125
17245.0,205,1,171.45,1,At Risk,171.45,75,9,1,0.32
17247.0,15,1,282.19,0,Regular,282.19,106,53,0,0.265
17248.0,120,1,318.65,0,Regular,318.65,213,68,1,0.8
17250.0,4,2,384.52,0,Regular,384.52,168,55,0,0.16
17251.0,363,1,283.28000000000003,1,At Risk,283.28000000000003,110,37,1,0.78
17252.0,117,2,353.86,0,Regular,353.86,193,86,1,0.14
17253.0,18,1,178.26,0,Regular,178.26,43,18,0,0.905
17254.0,5,2,272.44,0,Regular,272.44,252,100,0,0.365
17255.0,41,2,298.41,0,Regular,298.41,232,69,0,0.25
17256.0,107,2,240.0,0,Regular,240.0,141,12,1,0.805
17259.0,148,2,603.37,1,At Risk,603.37,410,104,1,0.845
17262.0,52,5,1253.3600000000001,0,Regular,1253.3600000000001,367,9,0,0.185
17263.0,208,1,63.440000000000005,1,At Risk,63.440000000000005,36,23,1,0.95
17265.0,139,2,562.9,0,Regular,562.9,394,106,1,0.75
17266.0,2,3,310.64,0,Regular,310.64,161,60,0,0.185
17267.0,127,2,317.62,0,Regular,317.62,159,37,1,0.915
17268.0,108,4,763.64,0,Regular,763.64,844,3,1,0.8
17272.0,42,4,2148.63,0,Regular,2148.63,1778,70,0,0.08
17274.0,35,1,111.97999999999999,0,Regular,111.97999999999999,79,24,0,0.21
17277.0,228,2,1065.3500000000001,1,At Risk,1065.3500000000001,430,67,1,0.77
17278.0,241,1,246.04,1,At Risk,246.04,179,15,1,0.25
17279.0,58,1,187.82999999999998,0,Regular,187.82999999999998,48,8,0,0.35
17282.0,130,3,1703.41,0,Regular,1703.41,1877,79,1,0.215
17284.0,60,6,1652.58,0,Regular,1652.58,1364,229,0,0.01
17286.0,22,1,153.92,0,Regular,153.92,118,44,0,0.175
17287.0,26,7,1064.11,0,Regular,1064.11,559,88,0,0.235
17288.0,9,7,1419.73,0,Regular,1419.73,1203,118,0,0.0
17289.0,32,3,944.41,0,Regular,944.41,520,86,0,0.115
17290.0,4,2,525.24,0,Regular,525.24,404,92,0,0.18
17291.0,308,1,550.8000000000001,1,At Risk,550.8000000000001,72,1,1,0.855
17293.0,8,9,1875.1100000000001,0,Regular,1875.1100000000001,1140,93,0,0.005
17295.0,29,3,556.95,0,Regular,556.95,294,53,0,0.16
17297.0,17,1,131.78,0,Regular,131.78,67,49,0,0.11
17298.0,101,2,498.42,0,Regular,498.42,387,30,1,0.73
17299.0,12,4,669.11,0,Regular,669.11,678,50,0,0.045
17301.0,21,1,197.63,0,Regular,197.63,149,59,0,0.09
17302.0,15,5,1135.63,0,Regular,1135.63,575,68,0,0.03
17303.0,361,1,250.04,1,At Risk,250.04,144,53,1,0.855
17306.0,11,19,8631.31,3,Loyal,8631.31,11491,13,0,0.02
17309.0,95,1,82.75,0,Regular,82.75,41,11,1,0.845
17311.0,78,2,1384.85,0,Regular,1384.85,1005,55,0,0.12
17312.0,139,3,644.3,0,Regular,644.3,372,11,1,0.725
17313.0,31,1,2328.84,0,Regular,2328.84,1402,24,0,0.11
17314.0,25,8,2527.92,0,Regular,2527.92,1896,120,0,0.0
17315.0,2,38,6292.26,3,Loyal,6292.26,3888,256,0,0.0
17317.0,46,3,2600.34,0,Regular,2600.34,1146,8,0,0.055
17320.0,100,3,1200.6200000000001,0,Regular,1200.6200000000001,634,57,1,0.13
17321.0,8,2,700.86,0,Regular,700.86,373,94,0,0.48
17323.0,15,7,921.07,0,Regular,921.07,776,125,0,0.05
17324.0,18,4,990.23,0,Regular,990.23,844,43,0,0.085
17325.0,280,1,96.8,1,At Risk,96.8,60,6,1,0.8
17329.0,14,2,523.11,0,Regular,523.11,142,29,0,0.595
17330.0,23,2,363.9,0,Regular,363.9,120,5,0,0.125
17331.0,124,1,175.2,0,Regular,175.2,16,1,1,0.99
17333.0,86,1,494.25,0,Regular,494.25,375,28,0,0.08
17334.0,302,2,307.02,1,At Risk,307.02,315,11,1,0.77
17337.0,151,4,2027.8700000000001,1,At Risk,2027.8700000000001,1269,421,1,0.645
17338.0,17,8,6643.93,0,Regular,6643.93,3128,389,0,0.0
17339.0,94,2,243.36,0,Regular,243.36,152,9,1,0.865
17340.0,30,11,12353.29,3,Loyal,12353.29,5967,229,0,0.0
17341.0,157,3,781.36,1,At Risk,781.36,489,147,1,0.565
17343.0,355,1,193.64,1,At Risk,193.64,56,17,1,0.55
17344.0,46,1,160.57,0,Regular,160.57,66,31,0,0.16
17345.0,15,4,537.74,0,Regular,537.74,346,70,0,0.205
17346.0,4,15,2676.56,3,Loyal,2676.56,1657,299,0,0.015
17347.0,86,1,228.96,0,Regular,228.96,216,1,0,0.295
17348.0,15,5,1159.52,0,Regular,1159.52,1401,180,0,0.055
17349.0,179,1,110.75,1,At Risk,110.75,112,8,1,0.925
17350.0,8,4,1286.07,0,Regular,1286.07,795,66,0,0.095
17351.0,36,3,587.15,0,Regular,587.15,113,22,0,0.09
17353.0,129,2,1740.0,0,Regular,1740.0,1200,5,1,0.795
17354.0,51,1,1393.06,0,Regular,1393.06,1006,15,0,0.16
17356.0,312,1,178.22,1,At Risk,178.22,166,19,1,0.715
17357.0,24,2,388.14,0,Regular,388.14,153,41,0,0.155
17358.0,303,2,365.85,1,At Risk,365.85,202,55,1,0.58
17359.0,11,1,127.86,0,Regular,127.86,161,13,0,0.265
17360.0,17,3,585.79,0,Regular,585.79,335,113,0,0.07
17361.0,49,3,488.2,0,Regular,488.2,157,26,0,0.385
17362.0,239,2,312.23,1,At Risk,312.23,191,30,1,0.285
17364.0,1,11,4481.18,0,Regular,4481.18,2701,288,0,0.0
17365.0,13,8,4801.56,0,Regular,4801.56,4777,278,0,0.025
17367.0,238,1,168.4,1,At Risk,168.4,150,33,1,0.72
17368.0,23,8,1912.67,0,Regular,1912.67,1391,93,0,0.005
17370.0,73,4,446.18,0,Regular,446.18,540,31,0,0.235
17371.0,17,3,423.89,0,Regular,423.89,152,83,0,0.11
17372.0,41,8,1342.68,0,Regular,1342.68,749,215,0,0.005
17373.0,40,4,646.92,0,Regular,646.92,408,47,0,0.075
17374.0,219,2,495.77,1,At Risk,495.77,85,24,1,0.57
17375.0,199,3,400.1,1,At Risk,400.1,367,63,1,0.645
17376.0,71,2,203.2,0,Regular,203.2,86,23,0,0.25
17377.0,24,20,4100.92,3,Loyal,4100.92,2076,190,0,0.0
17379.0,11,1,404.66,0,Regular,404.66,663,71,0,0.045
17381.0,9,29,20275.61,3,Loyal,20275.61,25649,40,0,0.0
17382.0,65,1,65.4,0,Regular,65.4,25,2,0,0.275
17383.0,4,1,199.29,0,Regular,199.29,150,49,0,0.04
17384.0,19,2,336.4,0,Regular,336.4,88,12,0,0.22
17385.0,15,1,261.11,0,Regular,261.11,201,42,0,0.22
17386.0,8,6,2686.42,0,Regular,2686.42,1902,23,0,0.025
17387.0,20,2,784.11,0,Regular,784.11,542,71,0,0.065
17388.0,78,4,1259.56,0,Regular,1259.56,1068,13,0,0.08
17389.0,1,34,31833.68,3,Loyal,31833.68,7612,45,0,0.01
17391.0,164,2,508.8,1,At Risk,508.8,480,2,1,0.79
17392.0,307,2,457.91,1,At Risk,457.91,320,53,1,0.725
17394.0,219,1,203.86999999999998,1,At Risk,203.86999999999998,241,4,1,0.765
17396.0,39,8,7330.8,0,Regular,7330.8,2005,24,0,0.045
17397.0,22,2,696.41,0,Regular,696.41,254,88,0,0.135
17398.0,115,3,653.38,0,Regular,653.38,310,30,1,0.065
17400.0,126,5,2129.96,0,Regular,2129.96,1097,175,1,0.67
17402.0,5,13,2633.85,0,Regular,2633.85,701,33,0,0.01
17403.0,36,1,281.62,0,Regular,281.62,117,32,0,0.27
17404.0,4,15,31906.82,3,Loyal,31906.82,32748,111,0,0.0
17405.0,1,3,1031.41,0,Regular,1031.41,726,77,0,0.165
17406.0,333,3,2200.42,1,At Risk,2200.42,787,99,1,0.205
17408.0,163,1,32.65,1,At Risk,32.65,3,2,1,0.815
17409.0,185,2,771.85,1,At Risk,771.85,105,13,1,0.92
17410.0,16,5,1214.72,0,Regular,1214.72,616,57,0,0.025
17411.0,12,3,778.94,0,Regular,778.94,306,39,0,0.115
17412.0,3,7,1258.06,0,Regular,1258.06,738,48,0,0.0
17414.0,44,2,778.0,0,Regular,778.0,2100,5,0,0.175
17415.0,80,1,507.84,0,Regular,507.84,114,14,0,0.375
17416.0,30,7,6893.42,0,Regular,6893.42,4302,186,0,0.005
17418.0,42,2,463.46000000000004,0,Regular,463.46000000000004,289,29,0,0.095
17419.0,11,12,4226.57,0,Regular,4226.57,1876,155,0,0.0
17420.0,50,3,598.83,0,Regular,598.83,265,28,0,0.105
17422.0,16,6,1979.37,0,Regular,1979.37,2253,93,0,0.0
17423.0,46,2,698.41,0,Regular,698.41,459,26,0,0.285
17425.0,19,2,759.17,0,Regular,759.17,407,42,0,0.055
17426.0,8,6,5037.26,0,Regular,5037.26,3094,179,0,0.0
17427.0,72,1,100.8,0,Regular,100.8,34,2,0,0.225
17428.0,1,28,17256.85,3,Loyal,17256.85,9474,252,0,0.0
17429.0,128,3,524.9200000000001,0,Regular,524.9200000000001,624,36,1,0.81
17430.0,33,2,265.76,0,Regular,265.76,190,14,0,0.1
17431.0,313,1,403.3,1,At Risk,403.3,292,41,1,0.825
17432.0,18,2,365.76,0,Regular,365.76,207,44,0,0.165
17433.0,88,1,303.15999999999997,0,Regular,303.15999999999997,185,53,0,0.2
17434.0,2,7,2373.82,0,Regular,2373.82,1693,100,0,0.005
17436.0,2,2,216.29999999999998,0,Regular,216.29999999999998,90,7,0,0.16
17438.0,254,1,388.45000000000005,1,At Risk,388.45000000000005,103,17,1,0.955
17440.0,157,3,186.42000000000002,1,At Risk,186.42000000000002,246,3,1,0.75
17442.0,37,6,2248.56,0,Regular,2248.56,1496,96,0,0.05
17443.0,220,1,534.24,1,At Risk,534.24,504,1,1,0.855
17444.0,148,3,2940.04,1,At Risk,2940.04,2119,132,1,0.68
17446.0,177,2,120.9,1,At Risk,120.9,198,6,1,0.76
17447.0,40,2,541.53,0,Regular,541.53,443,33,0,0.41
17449.0,2,7,2520.86,0,Regular,2520.86,1122,178,0,0.0
17450.0,8,46,194550.79,2,VIP,194550.79,69993,124,0,0.005
17451.0,1,7,1721.4,0,Regular,1721.4,1203,83,0,0.01
17453.0,18,2,486.71999999999997,0,Regular,486.71999999999997,219,19,0,0.145
17454.0,192,4,517.53,1,At Risk,517.53,243,57,1,0.24
17455.0,204,1,131.7,1,At Risk,131.7,66,8,1,0.865
17456.0,365,1,249.86,1,At Risk,249.86,222,17,1,0.8
17457.0,127,5,1737.7,0,Regular,1737.7,826,14,1,0.63
17458.0,15,1,316.5,0,Regular,316.5,170,52,0,0.305
17459.0,43,2,657.3,0,Regular,657.3,537,88,0,0.02
17460.0,94,6,622.4300000000001,0,Regular,622.4300000000001,236,18,1,0.87
17461.0,23,3,757.46,0,Regular,757.46,799,104,0,0.035
17462.0,60,2,675.69,0,Regular,675.69,227,25,0,0.645
17463.0,16,5,1896.41,0,Regular,1896.41,1095,162,0,0.05
17464.0,158,1,289.96000000000004,1,At Risk,289.96000000000004,220,9,1,0.385
17466.0,10,2,763.28,0,Regular,763.28,306,41,0,0.155
17468.0,10,2,137.0,0,Regular,137.0,116,5,0,0.23
17469.0,16,5,1870.97,0,Regular,1870.97,787,61,0,0.17
17470.0,45,5,1125.07,0,Regular,1125.07,1675,67,0,0.045
17472.0,191,3,710.29,1,At Risk,710.29,462,142,1,0.715
17475.0,79,1,194.37,0,Regular,194.37,178,14,0,0.12
17480.0,78,1,511.82,0,Regular,511.82,338,29,0,0.055
17481.0,4,4,1255.59,0,Regular,1255.59,1061,69,0,0.025
17483.0,65,3,414.04,0,Regular,414.04,191,18,0,0.265
17486.0,261,1,396.87,1,At Risk,396.87,191,24,1,0.765
17489.0,59,2,376.64,0,Regular,376.64,428,28,0,0.175
17490.0,1,7,2092.32,0,Regular,2092.32,1134,63,0,0.035
17491.0,1,10,3558.87,0,Regular,3558.87,2013,72,0,0.005
17492.0,248,1,374.57,1,At Risk,374.57,155,12,1,0.89
17495.0,8,2,497.56,0,Regular,497.56,229,21,0,0.435
17496.0,359,1,271.05,1,At Risk,271.05,79,10,1,0.915
17498.0,76,1,272.22,0,Regular,272.22,394,17,0,0.08
17499.0,290,1,622.88,1,At Risk,622.88,711,40,1,0.7
17500.0,17,3,1138.0,0,Regular,1138.0,17,3,0,0.17
17501.0,221,2,288.6,1,At Risk,288.6,160,18,1,0.87
17502.0,9,4,689.1,0,Regular,689.1,376,25,0,0.08
17503.0,3,2,558.96,0,Regular,558.96,486,36,0,0.165
17504.0,206,9,2997.0299999999997,1,At Risk,2997.0299999999997,1664,112,1,0.615
17505.0,162,2,1145.84,1,At Risk,1145.84,556,48,1,0.725
17506.0,76,1,302.2,0,Regular,302.2,139,14,0,0.365
17507.0,262,2,605.58,1,At Risk,605.58,359,79,1,0.72
17508.0,281,1,387.31,1,At Risk,387.31,289,22,1,0.825
17509.0,58,8,6115.14,0,Regular,6115.14,3534,75,0,0.015
17510.0,25,1,308.48,0,Regular,308.48,214,20,0,0.175
17511.0,3,31,91062.38,2,VIP,91062.38,64549,453,0,0.0
17512.0,29,10,2924.9900000000002,0,Regular,2924.9900000000002,2753,61,0,0.02
17513.0,72,1,513.2,0,Regular,513.2,254,6,0,0.11
17514.0,128,1,208.65,0,Regular,208.65,135,40,1,0.835
17515.0,31,4,639.02,0,Regular,639.02,243,49,0,0.125
17516.0,15,5,768.08,0,Regular,768.08,416,113,0,0.015
17517.0,309,1,153.94,1,At Risk,153.94,102,11,1,0.925
17519.0,17,6,1844.02,0,Regular,1844.02,1236,60,0,0.02
17520.0,54,1,546.81,0,Regular,546.81,365,30,0,0.05
17521.0,30,3,723.2099999999999,0,Regular,723.2099999999999,519,38,0,0.145
17522.0,2,5,1070.71,0,Regular,1070.71,1034,59,0,0.04
17523.0,11,4,652.74,0,Regular,652.74,872,25,0,0.08
17524.0,361,1,145.0,1,At Risk,145.0,90,6,1,0.78
17525.0,360,1,422.70000000000005,1,At Risk,422.70000000000005,82,9,1,0.37
17526.0,5,4,1195.8999999999999,0,Regular,1195.8999999999999,310,17,0,0.13
17527.0,54,4,939.37,0,Regular,939.37,488,45,0,0.065
17528.0,1,8,3628.5,0,Regular,3628.5,2138,183,0,0.01
17530.0,1,10,2385.0,0,Regular,2385.0,1526,306,0,0.015
17531.0,190,1,296.7,1,At Risk,296.7,136,14,1,0.56
17534.0,54,1,223.36,0,Regular,223.36,103,9,0,0.11
17535.0,280,1,164.4,1,At Risk,164.4,136,13,1,0.755
17536.0,177,1,76.5,1,At Risk,76.5,6,3,1,0.91
17537.0,30,2,897.62,0,Regular,897.62,700,74,0,0.07
17538.0,26,1,98.42,0,Regular,98.42,134,9,0,0.18
17540.0,25,2,578.9,0,Regular,578.9,194,20,0,0.51
17542.0,270,1,170.75,1,At Risk,170.75,134,24,1,0.78
17545.0,43,3,645.96,0,Regular,645.96,341,122,0,0.025
17548.0,234,1,103.3,1,At Risk,103.3,58,5,1,0.735
17549.0,24,2,148.86,0,Regular,148.86,210,5,0,0.2
17550.0,197,3,267.16,1,At Risk,267.16,86,42,1,0.91
17551.0,359,1,306.84,1,At Risk,306.84,150,39,1,0.855
17552.0,60,4,930.41,0,Regular,930.41,719,43,0,0.035
17553.0,130,1,1487.6,0,Regular,1487.6,1048,2,1,0.85
17554.0,1,5,1952.45,0,Regular,1952.45,1763,58,0,0.03
17555.0,20,2,483.26,0,Regular,483.26,349,101,0,0.1
17556.0,206,1,157.9,1,At Risk,157.9,101,6,1,0.575
17557.0,14,3,541.46,0,Regular,541.46,306,27,0,0.07
17560.0,95,4,854.95,0,Regular,854.95,635,22,1,0.71
17561.0,19,1,167.62,0,Regular,167.62,146,44,0,0.12
17562.0,14,7,1122.38,0,Regular,1122.38,817,48,0,0.05
17564.0,24,3,454.01,0,Regular,454.01,146,38,0,0.155
17566.0,8,2,901.21,0,Regular,901.21,518,113,0,0.225
17567.0,7,8,4331.48,0,Regular,4331.48,2632,110,0,0.02
17569.0,332,1,344.14,1,At Risk,344.14,159,29,1,0.78
17571.0,50,4,1498.51,0,Regular,1498.51,905,247,0,0.09
17572.0,71,4,226.75000000000003,0,Regular,226.75000000000003,95,7,0,0.09
17573.0,29,3,380.6,0,Regular,380.6,308,24,0,0.065
17574.0,243,1,185.65,1,At Risk,185.65,77,8,1,0.695
17576.0,8,19,3622.68,3,Loyal,3622.68,1994,245,0,0.01
17578.0,218,1,143.45999999999998,1,At Risk,143.45999999999998,138,5,1,0.815
17579.0,5,3,448.90000000000003,0,Regular,448.90000000000003,258,46,0,0.17
17580.0,253,3,215.72,1,At Risk,215.72,88,43,1,0.815
17581.0,1,25,11045.04,3,Loyal,11045.04,5927,229,0,0.0
17582.0,236,1,175.27,1,At Risk,175.27,123,28,1,0.69
17584.0,7,2,1242.3,0,Regular,1242.3,458,30,0,0.115
17585.0,109,4,1133.07,0,Regular,1133.07,1671,176,1,0.135
17588.0,100,3,1240.2,0,Regular,1240.2,676,19,1,0.785
